"","season","team","conference","offense.plays","offense.drives","offense.ppa","offense.totalPPA","offense.successRate","offense.explosiveness","offense.powerSuccess","offense.stuffRate","offense.lineYards","offense.lineYardsTotal","offense.secondLevelYards","offense.secondLevelYardsTotal","offense.openFieldYards","offense.openFieldYardsTotal","offense.totalOpportunies","offense.pointsPerOpportunity","offense.fieldPosition.averageStart","offense.fieldPosition.averagePredictedPoints","offense.havoc.total","offense.havoc.frontSeven","offense.havoc.db","offense.standardDowns.rate","offense.standardDowns.ppa","offense.standardDowns.successRate","offense.standardDowns.explosiveness","offense.passingDowns.rate","offense.passingDowns.ppa","offense.passingDowns.successRate","offense.passingDowns.explosiveness","offense.rushingPlays.rate","offense.rushingPlays.ppa","offense.rushingPlays.totalPPA","offense.rushingPlays.successRate","offense.rushingPlays.explosiveness","offense.passingPlays.rate","offense.passingPlays.ppa","offense.passingPlays.totalPPA","offense.passingPlays.successRate","offense.passingPlays.explosiveness","defense.plays","defense.drives","defense.ppa","defense.totalPPA","defense.successRate","defense.explosiveness","defense.powerSuccess","defense.stuffRate","defense.lineYards","defense.lineYardsTotal","defense.secondLevelYards","defense.secondLevelYardsTotal","defense.openFieldYards","defense.openFieldYardsTotal","defense.totalOpportunies","defense.pointsPerOpportunity","defense.fieldPosition.averageStart","defense.fieldPosition.averagePredictedPoints","defense.havoc.total","defense.havoc.frontSeven","defense.havoc.db","defense.standardDowns.rate","defense.standardDowns.ppa","defense.standardDowns.successRate","defense.standardDowns.explosiveness","defense.passingDowns.rate","defense.passingDowns.ppa","defense.passingDowns.totalPPA","defense.passingDowns.successRate","defense.passingDowns.explosiveness","defense.rushingPlays.rate","defense.rushingPlays.ppa","defense.rushingPlays.totalPPA","defense.rushingPlays.successRate","defense.rushingPlays.explosiveness","defense.passingPlays.rate","defense.passingPlays.ppa","defense.passingPlays.successRate","defense.passingPlays.explosiveness"
"235",2016,"Tulane","American Athletic",853,163,0.0462540892012002,39.4547380886238,0.378663540445487,1.17729974627839,0.657894736842105,0.188712522045855,2.88359788359788,1635,1.01410934744268,575,1.36860670194004,776,75,3.16,66.2,1.648,0.153575615474795,0.1031652989449,0.0504103165298945,0.669402110199297,0.0520258141895388,0.444833625218914,1.03802077237887,0.330597889800703,0.0345673694553089,0.24468085106383,1.6900078530969,0.664712778429074,0.139204573048334,78.9289929184055,0.410934744268078,1.07281141448311,0.322391559202814,-0.135629967100999,-37.2982409527747,0.290909090909091,1.63336324425341,816,157,0.121771418701696,99.3654776605837,0.400735294117647,1.28094010133808,0.661764705882353,0.242562929061785,2.55217391304348,1115,1.04347826086957,456,1.39816933638444,611,70,3.37142857142857,68.9,-1.526,0.178921568627451,0.129901960784314,0.0490196078431373,0.653186274509804,0.00875837132987788,0.433395872420263,1.07789898391277,0.346813725490196,0.334619313575119,65.3427727823936,0.339222614840989,1.76950779014273,0.535539215686274,0.085922844532629,37.5482830607589,0.414187643020595,1.03147611839814,0.449754901960784,0.178045702404342,0.365122615803815,1.75892398425417
"236",2016,"Tulsa","American Athletic",1129,189,0.23170189197396,261.591436038601,0.467670504871568,1.18121923291463,0.770833333333333,0.158631415241058,3.1805598755832,2045,1.13996889580093,733,1.55365474339036,999,103,4.15533980582524,70,1.427,0.12666076173605,0.070859167404783,0.0558015943312666,0.703277236492471,0.207939195990116,0.507556675062972,1.02934017886886,0.296722763507529,0.288023028126712,0.373134328358209,1.6708773031582,0.569530558015943,0.169965377398808,109.287737667433,0.44945567651633,0.989503837201521,0.411868910540301,0.340262132832529,158.221891767126,0.468817204301075,1.57630889643874,1023,192,0.112847269322167,115.442756516577,0.376344086021505,1.33955272432029,0.690909090909091,0.1875,2.90665322580645,1442,1.06854838709677,530,1.41733870967742,703,88,3.125,68.2,-1.526,0.161290322580645,0.0997067448680352,0.06158357771261,0.639296187683284,0.00950112855915741,0.418960244648318,1.09123891554149,0.360703812316716,0.296013600105386,64.5735334564797,0.300813008130081,1.95250753157609,0.484848484848485,0.11994761402481,59.4940165563058,0.381048387096774,1.14174755418825,0.497556207233627,0.126863523490137,0.349705304518664,1.73349609335923
"237",2016,"UCF","American Athletic",902,172,0.073016719062033,65.8610805939537,0.373614190687361,1.24734985965074,0.694915254237288,0.263157894736842,2.37785087719298,1084,0.971491228070175,443,1.41447368421053,645,80,3.1375,67.5,1.624,0.208425720620843,0.149667405764967,0.0587583148558758,0.633037694013304,-0.00934511463785331,0.436077057793345,0.921085335607287,0.366962305986696,0.21509710287664,0.265861027190332,2.17053016063735,0.505543237250554,0.108471973133705,49.4632197489693,0.368421052631579,1.24181881450816,0.475609756097561,0.0440503927654687,18.8976184963861,0.356643356643357,1.35677967940209,938,183,-0.0238369840463733,-22.3590910354981,0.356076759061834,1.21842604235275,0.678571428571429,0.216326530612245,2.60571428571429,1277,1.00204081632653,491,0.930612244897959,456,87,2.47126436781609,66.2,-1.702,0.220682302771855,0.132196162046908,0.0884861407249467,0.646055437100213,-0.0237226521392739,0.414191419141914,1.01971666446772,0.353944562899787,-0.0240456742141511,-17.6134994356688,0.25,1.81934235378819,0.522388059701492,-0.00338040879764135,-1.65640031084426,0.377551020408163,0.944031827386986,0.463752665245203,-0.040490803300388,0.314942528735632,1.70345097568695
"238",2016,"UCLA","Pac-12",843,166,0.141042570475451,118.898886910805,0.385527876631079,1.32625069775766,0.651162790697674,0.273584905660377,2.4314465408805,773,0.864779874213837,275,0.638364779874214,203,72,3.36111111111111,70.6,1.373,0.204033214709371,0.109134045077106,0.0948991696322657,0.63938315539739,-0.00124673153065456,0.413729128014842,1.0224462336812,0.36061684460261,0.393325247387593,0.335526315789474,1.99045065353265,0.377224199288256,-0.0295783961309774,-9.40592996965082,0.358490566037736,0.823390629780681,0.606168446026097,0.27061204747423,138.282756259331,0.38747553816047,1.71981370310353,958,167,0.0740878686673087,70.9761781832817,0.41231732776618,1.03536243554549,0.733333333333333,0.163865546218487,2.90168067226891,1381,0.968487394957983,461,1.00840336134454,480,79,3.35443037974684,67.7,-1.579,0.168058455114823,0.0897703549060543,0.0782881002087683,0.69937369519833,0.0635094544419494,0.455223880597015,0.916516539088407,0.30062630480167,0.0986973739832486,27.5956738452516,0.3125,1.43811797353895,0.496868475991649,0.098079123640479,46.685662852868,0.413865546218487,0.888753718022717,0.479123173277662,0.0601212937805046,0.381263616557734,1.35536478917047
"239",2016,"UMass","FBS Independents",804,159,0.118571167883191,95.3312189780852,0.394278606965174,1.37311430569388,0.676470588235294,0.226006191950464,2.62848297213622,849,1.10835913312693,358,1.03715170278638,335,70,3.5,70.8,1.337,0.203980099502488,0.121890547263682,0.082089552238806,0.624378109452736,0.0440175958450602,0.452191235059761,1.08651571943801,0.375621890547264,0.242497966436639,0.298013245033113,2.09597962880591,0.401741293532338,0.0581056672521906,18.7681305224576,0.371517027863777,0.919400004945004,0.588308457711443,0.167613260963578,79.2810724357725,0.40169133192389,1.71507770626716,897,154,0.218326556996469,195.838921625833,0.457079152731327,1.17069979141386,0.620689655172414,0.195278969957082,3.03047210300429,1412,1.19098712446352,555,1.17381974248927,547,93,3.7741935483871,67,-1.639,0.153846153846154,0.100334448160535,0.0535117056856187,0.707915273132664,0.183641123045228,0.508661417322835,1.05196217370641,0.292084726867336,0.30239239882486,130.379593831496,0.33206106870229,1.61153025715529,0.519509476031215,0.144963007280992,67.5527613929421,0.44206008583691,1.00473302050383,0.460423634336678,0.315689089180378,0.450363196125908,1.47906099921772
"240",2016,"UNLV","Mountain West",827,155,0.209299933619689,173.091045103483,0.420798065296252,1.24832343194064,0.786885245901639,0.176817288801572,3.0705304518664,1563,1.30648330058939,665,1.88408644400786,959,65,4.10769230769231,73.9,1.13,0.147521160822249,0.0870616686819831,0.060459492140266,0.66142684401451,0.129162267992205,0.460694698354662,1.05817122686371,0.33857315598549,0.365854587541953,0.342857142857143,1.74747297026759,0.615477629987908,0.242243795972576,123.302092150041,0.442043222003929,1.13383182158304,0.366384522370012,0.192764891077705,58.4077619965447,0.35973597359736,1.70941066502623,888,157,0.241555106110531,214.500934226151,0.451576576576577,1.27905856669539,0.844827586206897,0.178649237472767,3.25228758169935,1493,1.239651416122,569,1.15468409586057,530,88,4.04545454545455,68.7,-1.507,0.167792792792793,0.0945945945945946,0.0731981981981982,0.670045045045045,0.198243549369502,0.505882352941176,1.06684724324228,0.329954954954955,0.329508608707499,115.614297238258,0.341296928327645,1.91781465028922,0.516891891891892,0.212955910803517,97.7467630588141,0.494553376906318,0.969856522951996,0.46509009009009,0.279937765710068,0.382566585956416,1.84560240889663
"241",2016,"USC","Pac-12",979,164,0.257115279524716,251.715858654697,0.48314606741573,1.19614611807148,0.7,0.194672131147541,2.95040983606557,1440,1.17827868852459,575,1.625,793,97,3.62886597938144,68.3,1.561,0.143003064351379,0.0806945863125638,0.0623084780388151,0.698672114402451,0.165417737224251,0.52046783625731,0.955179205461998,0.301327885597549,0.469729242011216,0.396610169491525,1.92934458720801,0.498467824310521,0.107261702660278,52.3437108982158,0.450819672131148,0.904536001590776,0.48314606741573,0.42567335470127,201.343496773701,0.496828752642706,1.56915124474493,891,165,0.154884524683674,138.002111493154,0.383838383838384,1.33963362585438,0.730769230769231,0.161835748792271,2.91207729468599,1206,0.961352657004831,398,1.33816425120773,554,72,3.23611111111111,72.2,-1.231,0.18294051627385,0.0998877665544332,0.0830527497194164,0.656565656565657,0.116140590932571,0.427350427350427,1.15927105517742,0.343434343434343,0.228953809796078,94.8608816091825,0.300653594771242,1.82974930704179,0.464646464646465,0.124581624296124,51.5767924585954,0.391304347826087,0.999001077202435,0.521885521885522,0.204001895933726,0.365591397849462,1.74442299623732
"242",2016,"Utah","Pac-12",972,169,0.178192431296123,173.203043219832,0.441358024691358,1.16386964587339,0.690140845070423,0.167924528301887,3.11377358490566,1650,1.14339622641509,606,1.40943396226415,747,92,3.20652173913043,66.5,1.664,0.189300411522634,0.116255144032922,0.0730452674897119,0.694444444444444,0.119705710232741,0.482962962962963,1.02469054968175,0.305555555555556,0.311116797349266,0.346801346801347,1.60437824158671,0.545267489711934,0.178871073252941,94.8016688240585,0.469811320754717,0.977396748232341,0.433127572016461,0.190953157804912,80.3912794358678,0.377672209026128,1.62212699880455,900,173,0.149380986679298,134.442888011368,0.4,1.31526331119406,0.742857142857143,0.216358839050132,2.8401055408971,1076,1.19525065963061,453,1.27440633245383,483,76,3.31578947368421,71.1,-1.357,0.217777777777778,0.136666666666667,0.0811111111111111,0.628888888888889,0.0180010670767057,0.434628975265018,1.01749532020051,0.371111111111111,0.37201881450884,100.28758820288,0.341317365269461,1.95781529175909,0.421111111111111,0.103754216616342,39.3228480975938,0.424802110817942,0.995710249043252,0.561111111111111,0.19858928357006,0.366336633663366,1.70098836004938
"243",2016,"Utah State","Mountain West",803,149,0.147600350090336,118.52308112254,0.393524283935243,1.38390133125772,0.75609756097561,0.207253886010363,2.82176165803109,1089,1.30310880829016,503,2.0440414507772,789,72,3.31944444444444,71.6,1.293,0.210460772104608,0.112079701120797,0.0983810709838107,0.62640099626401,0.0644435074976756,0.423459244532803,1.17392606229914,0.37359900373599,0.287026656170696,0.343333333333333,1.81812203308468,0.480697384806974,0.189190243323282,73.0274339227869,0.406735751295337,1.32093728825171,0.504358655043587,0.121384473304826,49.1607116884545,0.362962962962963,1.58905259122872,887,146,0.157391888691431,139.606605269299,0.43630214205186,1.07076747740143,0.746666666666667,0.192164179104478,2.93899253731343,1575,1.08955223880597,584,1.01119402985075,542,77,3.66233766233766,69.6,-1.451,0.130777903043968,0.0856820744081172,0.0450958286358512,0.688838782412627,0.0718669935686109,0.48936170212766,0.852376983978733,0.311161217587373,0.346724174633616,88.3610511888234,0.318840579710145,1.81279881300811,0.604284103720406,0.108437227076759,58.1223537131429,0.455223880597015,0.858879205344407,0.376550169109357,0.264554045475519,0.377245508982036,1.68013720065862
"244",2016,"UTEP","Conference USA",673,130,0.13448703368636,90.5097736709206,0.398216939078752,1.29930004310018,0.763157894736842,0.176300578034682,3.07023121387283,1062,1.19942196531792,415,2.20520231213873,763,50,2.98,72.1,1.256,0.205052005943536,0.12778603268945,0.0772659732540862,0.682020802377415,0.051639751607274,0.450980392156863,1.08970080364315,0.317979197622585,0.312182839641037,0.285046728971963,2.01056303601173,0.514115898959881,0.182404915879881,63.1121008944389,0.410404624277457,1.15289374515045,0.481426448736999,0.0926011447840494,30.002770910032,0.37962962962963,1.52119185262629,738,127,0.242809259244136,179.193233322172,0.48780487804878,1.12041602041064,0.767857142857143,0.137931034482759,3.47266009852217,1410,1.36453201970443,554,1.32019704433498,536,75,3.97333333333333,69.4,-1.459,0.140921409214092,0.0731707317073171,0.0677506775067751,0.707317073170732,0.245982191037623,0.545977011494253,0.973093996425564,0.292682926829268,0.235141340743208,91.3795517287363,0.347222222222222,1.68023971155393,0.550135501355014,0.242591721416724,98.4922388951898,0.504926108374384,0.931334675784382,0.430894308943089,0.287357080907976,0.446540880503145,1.49459392499309
"245",2016,"UT San Antonio","Conference USA",823,147,0.176324079068552,145.114717073418,0.403402187120292,1.30654004089182,0.702127659574468,0.213953488372093,2.74116279069767,1179,0.948837209302326,408,1.44651162790698,622,79,3.65822784810127,68,1.559,0.215066828675577,0.142162818955043,0.0729040097205346,0.648845686512758,0.0281208158307496,0.436329588014981,1.00407932149933,0.351154313487242,0.450166786919715,0.342560553633218,2.01839203703779,0.522478736330498,0.108553955543862,46.6782008838607,0.413953488372093,0.971794945867687,0.465370595382746,0.270293390850589,103.522368695776,0.37597911227154,1.84637253970733,845,147,0.149428227297145,126.266852066088,0.42603550295858,1.19403778616757,0.771929824561403,0.156028368794326,3.14633569739953,1331,1.1371158392435,481,1.16784869976359,494,79,3.06329113924051,69.4,-1.454,0.188165680473373,0.123076923076923,0.0650887573964497,0.657988165680473,0.0840450020654751,0.48021582733813,0.906545123752408,0.342011834319527,0.275217408019666,89.7322844325108,0.321799307958477,2.01941994600464,0.500591715976331,0.123636664765861,52.2983091959592,0.458628841607565,0.876040847181093,0.481656804733728,0.220472443323122,0.373464373464373,1.75250832254189
"246",2016,"Vanderbilt","SEC",903,162,0.113317102533224,102.325343587501,0.416389811738649,1.13516758782687,0.634615384615385,0.178494623655914,3.03655913978495,1412,1.10322580645161,513,1.26881720430108,590,75,3.58666666666667,71.2,1.337,0.174972314507198,0.102990033222591,0.0719822812846069,0.664451827242525,0.0867614816957134,0.478333333333333,0.953507657265225,0.335548172757475,0.165902490330274,0.293729372937294,1.72096983581778,0.514950166112957,0.12458966633004,57.9341948434686,0.434408602150538,0.945683501050001,0.467331118493909,0.118612012832347,50.0542694152506,0.376777251184834,1.50704331133651,906,158,0.164875796941759,149.377472029233,0.43046357615894,1.21126543697286,0.659574468085106,0.218604651162791,2.93790697674419,1263,1.2906976744186,555,1.25348837209302,539,95,2.58947368421053,65.1,-1.767,0.172185430463576,0.101545253863135,0.0706401766004415,0.664459161147903,0.0803438330234553,0.478405315614618,0.970175812423341,0.335540838852097,0.332271330753662,113.179719083926,0.335526315789474,1.89198908275972,0.474613686534216,0.0870015232865709,37.4106550132255,0.42093023255814,0.985597050097247,0.504415011037528,0.247658028630036,0.415754923413567,1.55375450747227
"247",2016,"Virginia","ACC",867,161,0.0616461577160659,53.4472187398291,0.409457900807382,1.17253285591453,0.731707317073171,0.200581395348837,2.97936046511628,1025,1.18313953488372,407,0.872093023255814,300,68,3.20588235294118,68.8,1.492,0.169550173010381,0.0957324106113033,0.0738177623990773,0.655132641291811,0.0616733725363233,0.487676056338028,0.996310014837667,0.344867358708189,0.0615944586595234,0.260869565217391,1.79834986845673,0.39677047289504,0.131431715848391,45.2125102518464,0.444767441860465,0.961574924541351,0.597462514417532,0.0206735893622536,10.7089192896474,0.38030888030888,1.37869244262181,858,158,0.249102818348642,213.730218143135,0.446386946386946,1.29714681652563,0.73469387755102,0.188311688311688,2.93917748917749,1358,1.12121212121212,518,1.42424242424242,658,84,3.45238095238095,71,-1.358,0.163170163170163,0.0990675990675991,0.0641025641025641,0.680652680652681,0.176288990251024,0.496575342465753,1.02470655523829,0.319347319347319,0.404297254877873,164.750630855676,0.339416058394161,2.14669171731412,0.538461538461538,0.10850855870581,50.1309541220842,0.4004329004329,1.00298498117719,0.442890442890443,0.433554291725463,0.478947368421053,1.71651854970418
"248",2016,"Virginia Tech","ACC",1094,196,0.180449290040916,197.411523304763,0.459780621572212,1.11541589860273,0.757575757575758,0.205042016806723,2.87126050420168,1708,1.0672268907563,635,0.912605042016807,543,118,3.56779661016949,65.8,1.715,0.148080438756856,0.108775137111517,0.0393053016453382,0.681901279707495,0.0889086411025425,0.494638069705094,0.909369966190616,0.318098720292505,0.376682980006511,0.385057471264368,1.68281104084206,0.543875685557587,0.0918788630807297,54.6679235330341,0.425210084033613,0.910636607890601,0.436928702010969,0.328402412864348,156.976353349159,0.481171548117155,1.49024541363912,962,201,0.0932090504637419,89.6671065461198,0.373180873180873,1.23974295573259,0.725490196078431,0.236734693877551,2.58836734693878,1268,0.997959183673469,489,1.21428571428571,595,82,3.09756097560976,72.5,-1.218,0.216216216216216,0.138253638253638,0.077962577962578,0.634095634095634,0.0510618589402951,0.447540983606557,1.04816941777875,0.365904365904366,0.166248217592442,70.0030354422329,0.244318181818182,1.8478775587721,0.509355509355509,0.0701587087606498,34.3777672927184,0.397959183673469,0.957364137565578,0.477130977130977,0.152512059787,0.333333333333333,1.70074766897382
"249",2016,"Wake Forest","ACC",905,173,0.0419501369940537,37.9648739796186,0.367955801104972,1.14865179773235,0.652173913043478,0.204868154158215,2.7709939148073,1366,0.96551724137931,476,0.967545638945233,477,73,3.06849315068493,68,1.539,0.166850828729282,0.100552486187845,0.0662983425414365,0.644198895027624,0.00197623735134604,0.420240137221269,0.972407700569009,0.355801104972376,0.11432524100554,0.273291925465839,1.63933138642576,0.54475138121547,0.0630710978696307,31.094051249728,0.354969574036511,1.08247450533284,0.430939226519337,0.0320114057562355,12.4844482449318,0.351282051282051,1.43218010805739,901,172,0.120475061419709,108.548030339158,0.415094339622642,1.20079875419362,0.711538461538462,0.202733485193622,2.98109339407745,1309,1.14350797266515,502,1.16400911161731,511,84,2.44047619047619,69.2,-1.466,0.193118756936737,0.132075471698113,0.0610432852386237,0.659267480577136,0.0781887671092176,0.47979797979798,1.01089943774188,0.340732519422863,0.202292842593755,61.1750818688224,0.289902280130293,1.80890330687616,0.487236403995561,0.109692614550581,48.1550577877049,0.414578587699317,0.982905054231703,0.502774694783574,0.135044330836253,0.403973509933775,1.4808312760416
"250",2016,"Washington","Pac-12",948,178,0.324267794647956,307.405869326262,0.511603375527426,1.20959734009536,0.754098360655738,0.161676646706587,3.26207584830339,1634,1.2814371257485,642,1.59481037924152,799,99,4.38383838383838,69.4,1.48,0.140295358649789,0.0854430379746835,0.0548523206751055,0.729957805907173,0.316312748417965,0.565028901734104,1.05256658091772,0.270042194092827,0.345771278988401,0.3671875,1.86277847667469,0.528481012658228,0.22759954728271,114.027373188638,0.50499001996008,0.938532884552662,0.45464135021097,0.462441539258973,199.312303420617,0.503480278422274,1.62922775371943,971,177,0.00880870117523557,8.55324884115374,0.364572605561277,1.22538915832411,0.625,0.191082802547771,2.75753715498938,1299,0.963906581740977,454,1.03609341825902,488,74,2.90540540540541,70.5,-1.363,0.182286302780639,0.121524201853759,0.0607621009268795,0.660144181256437,-0.0589446573264064,0.402496099843994,0.998253958998033,0.339855818743563,0.140414467234486,0.518896001177552,0.290909090909091,1.83581500651296,0.485066941297631,0.0263357061650002,12.4041176037151,0.369426751592357,1.02609793648614,0.500514933058702,0.0010676872452213,0.343621399176955,1.51478092476807
"251",2016,"Washington State","Pac-12",1033,160,0.254016169509056,262.398703102854,0.477250726040658,1.23209692667417,0.833333333333333,0.126506024096386,3.2933734939759,1093,1.20180722891566,399,1.01506024096386,337,97,4.31958762886598,71.2,1.307,0.120038722168441,0.0706679574056147,0.0493707647628267,0.704743465634076,0.187943421671626,0.513736263736264,1.04601797138301,0.295256534365924,0.411724236478395,0.390163934426229,1.81691650044638,0.321393998063892,0.18774110752506,62.3300476983198,0.484939759036145,0.933982914833372,0.66892545982575,0.298724481385509,206.418616637387,0.467438494934877,1.41388639579168,873,164,0.168785740698291,147.349951629608,0.436426116838488,1.25853468482104,0.666666666666667,0.25990099009901,2.52970297029703,1022,1.03960396039604,420,1.22029702970297,493,82,3.01219512195122,71.7,-1.308,0.148911798396334,0.0996563573883162,0.0492554410080183,0.665521191294387,0.0968188339595932,0.480206540447504,1.05264117588074,0.334478808705613,0.31198016814755,140.100656769177,0.349315068493151,1.82171398868713,0.462772050400916,0.0550330657859652,22.23335857753,0.408415841584158,1.04421746027086,0.52348224513173,0.306565988553998,0.450765864332604,1.50702901734035
"252",2016,"Western Kentucky","Conference USA",902,175,0.368073511790389,332.002307634931,0.507760532150776,1.34510282377705,0.735294117647059,0.186206896551724,3.1967816091954,1391,1.34942528735632,587,2.25977011494253,983,107,4.18691588785047,65.5,1.708,0.148558758314856,0.0853658536585366,0.0631929046563193,0.702882483370288,0.301993736752376,0.547318611987382,1.09173278851272,0.297117516629712,0.524396561693748,0.414179104477612,2.13716951059435,0.482261640798226,0.324602363047852,141.202027925816,0.505747126436782,1.14276715112731,0.494456762749446,0.447930402614772,199.776959566188,0.486547085201794,1.72177419308272,950,180,0.141654853507446,134.572110832073,0.386315789473684,1.37045280280816,0.620689655172414,0.251908396946565,2.49643765903308,981,0.875318066157761,344,0.796437659033079,313,75,3.36,72.6,-1.169,0.2,0.108421052631579,0.0915789473684211,0.618947368421053,0.012001774939365,0.423469387755102,1.04550509139163,0.381052631578947,0.352251566761676,129.39203463097,0.325966850828729,2.05614754978033,0.413684210526316,0.0299081324703145,11.7538960608336,0.351145038167939,1.0495336474352,0.569473684210526,0.239171967894584,0.395563770794824,1.69626713744517
"253",2016,"Western Michigan","Mid-American",985,152,0.359839956663023,354.442357313078,0.528934010152284,1.1195159955738,0.763636363636364,0.165261382799325,3.1956155143339,1895,1.11804384485666,663,1.19055649241147,706,103,4.67961165048544,69.4,1.49,0.114720812182741,0.0781725888324873,0.0365482233502538,0.736040609137056,0.349970017652202,0.568275862068966,1.04290054835025,0.263959390862944,0.387361901981659,0.419230769230769,1.40910832819862,0.602030456852792,0.243477147068714,144.381948211748,0.509274873524452,0.936151173217806,0.378680203045685,0.593228805578112,221.274344480636,0.536193029490617,1.5588205738074,827,160,0.151334642136888,125.153749047206,0.418379685610641,1.32485779811884,0.706896551724138,0.204938271604938,3.09111111111111,1252,1.2,486,1.44444444444444,585,72,3.125,73.9,-1.105,0.180169286577993,0.114873035066505,0.0652962515114873,0.684401451027811,0.0407251086526672,0.446996466431095,1.07855626061306,0.315598548972189,0.391200527010715,53.9112591603093,0.35632183908046,1.99490391627971,0.489721886336155,0.185028987271021,74.9367398447636,0.432098765432099,1.10776497515145,0.495767835550181,0.131490876000754,0.390243902439024,1.66392410817094
"254",2016,"West Virginia","Big 12",989,173,0.230146197521893,227.614589349152,0.44994944388271,1.24876094064282,0.764705882352941,0.181146025878004,3.23290203327172,1749,1.29574861367837,701,1.6358595194085,885,100,3.49,70.5,1.4,0.132457027300303,0.0889787664307381,0.0434782608695652,0.692618806875632,0.165195702111323,0.490510948905109,1.05049803207626,0.307381193124368,0.376498465141105,0.358552631578947,1.85991999824249,0.547017189079879,0.192349127180951,104.060877804895,0.430683918669131,1.04444590977637,0.437815975733064,0.290390646923402,125.739150117833,0.454965357967667,1.59658964559257,1006,170,0.129420788863539,130.197313596721,0.424453280318091,1.12889398490413,0.847457627118644,0.173469387755102,3.10734693877551,1523,1.01632653061224,498,0.775510204081633,380,85,2.98823529411765,70.7,-1.368,0.146123260437376,0.0815109343936382,0.0646123260437376,0.667992047713718,0.0917474572000518,0.486607142857143,0.908971945062466,0.332007952286282,0.205218629815227,101.333135843112,0.29940119760479,1.84803905518637,0.487077534791252,0.0749990143159342,36.7495170148078,0.424489795918367,0.791308151449911,0.495029821073559,0.203480192456048,0.403614457831325,1.61856206623722
"255",2016,"Wisconsin","Big Ten",996,169,0.156712140438766,156.085291877011,0.456827309236948,1.08413744068691,0.777777777777778,0.195892575039494,2.72417061611374,1724,0.911532385466035,577,1.16271721958926,736,94,3.76595744680851,68.7,1.515,0.132530120481928,0.0963855421686747,0.036144578313253,0.708835341365462,0.0923360534785776,0.494334277620397,0.84977099939433,0.291164658634538,0.313434614210812,0.36551724137931,1.85577789362191,0.635542168674699,0.0632368678518467,40.028937350219,0.440758293838863,0.857611617447316,0.345381526104418,0.351168306887258,120.801897569217,0.456395348837209,1.64811743495011,866,169,0.0428633176404912,37.1196330766654,0.387990762124711,1.09840344496249,0.666666666666667,0.213541666666667,2.571875,988,0.90625,348,0.809895833333333,311,71,2.40845070422535,73.3,-1.18,0.196304849884527,0.103926096997691,0.092378752886836,0.650115473441109,-0.0195406923962876,0.442273534635879,0.899377883692755,0.349884526558891,0.158815323088367,45.5195217905016,0.287128712871287,1.66802832721724,0.443418013856813,-0.00452625888627228,-1.73808341232856,0.385416666666667,0.804704050010467,0.535796766743649,0.098102417651943,0.368534482758621,1.49057127278697
"256",2016,"Wyoming","Mountain West",940,177,0.214408791992596,201.544264473041,0.429787234042553,1.31093492473786,0.793650793650794,0.193014705882353,2.97022058823529,1616,1.07352941176471,584,1.23161764705882,670,80,4.3375,69.1,1.485,0.154255319148936,0.0957446808510638,0.0585106382978723,0.663829787234043,0.138692713531347,0.477564102564103,1.04579978381784,0.336170212765957,0.363924086169241,0.335443037974684,2.05631484921113,0.578723404255319,0.142945244210689,77.7622128506148,0.420955882352941,1.03550853765229,0.409574468085106,0.324844468605175,125.065120412992,0.425974025974026,1.7912763613554,886,179,0.220811697163243,195.639163686634,0.417607223476298,1.41774929518243,0.702127659574468,0.187633262260128,3.00255863539446,1408,1.18550106609808,556,2.38592750533049,1119,87,3.70114942528736,70.8,-1.363,0.178329571106095,0.119638826185102,0.0586907449209932,0.663656884875847,0.189421696247585,0.467687074829932,1.22645328878973,0.336343115124153,0.282749014406221,119.686445649784,0.318791946308725,1.97150089263501,0.529345372460497,0.177239751672989,83.1254435346318,0.409381663113006,1.18617752587071,0.451467268623025,0.299216114124459,0.405,1.86504334892444
"257",2017,"Air Force","Mountain West",905,138,0.235541975343675,213.165487686026,0.488397790055249,1.09569895177041,0.791208791208791,0.136612021857924,3.21571038251366,2354,1.21311475409836,888,1.06693989071038,781,72,4.36111111111111,73.4,1.139,0.122651933701657,0.0994475138121547,0.0232044198895028,0.750276243093923,0.199024103839871,0.528718703976436,0.945896229377996,0.249723756906077,0.345257173357317,0.367256637168142,1.74364084741955,0.808839779005525,0.257342120434015,188.374432157699,0.510928961748634,0.987897382137651,0.18121546961326,0.164680037092149,27.0075260831125,0.359756097560976,1.98375909013266,706,139,0.247660576331422,174.848366889984,0.422096317280453,1.3745919304657,0.795454545454545,0.195454545454545,2.98886363636364,1315,1.08409090909091,477,2.33181818181818,1026,71,3.98591549295775,67,-1.632,0.111898016997167,0.0694050991501416,0.0424929178470255,0.674220963172805,0.212303710178583,0.472689075630252,1.19575759813062,0.325779036827195,0.3208339167173,76.4770202142059,0.317391304347826,1.92579363971766,0.623229461756374,0.234671194446976,103.255325556669,0.422727272727273,1.25094710250012,0.355524079320113,0.304689323562573,0.386454183266932,1.87460013499636
